fecha,finalidad,funcion,devengado
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",114647.22
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",124761.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",128204.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",146005.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",159456.76
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",160548.11
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",170653.08
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",175846.32
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",199998.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",202196.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",204138.28
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",210889.64
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",222591.22
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",248399.62
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",288956.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",307800.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",313589.24
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",325881.56
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",331009.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",364605.67
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",367454.78
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",389131.63
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",437909.72
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",459773.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",460092.44
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",509543.84
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",568732.62
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",655411.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",699976.16
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",819683.82
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",1530335.13
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",1829276.86
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION","Otras actividades recreativas, cultura y religión",2383480.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,59.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,150.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,195.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,422.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,470.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,520.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,619.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,734.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,830.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,869.32
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,940.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,946.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1300.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1428.57
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1635.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1635.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1789.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1946.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2113.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2117.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2196.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2220.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2239.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2480.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2800.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2860.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3238.09
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3300.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3420.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3498.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4167.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4391.35
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4700.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4761.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4800.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4942.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,5000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,5911.06
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,5920.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,6178.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,6446.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,6535.63
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,6910.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,7000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,7100.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,7419.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,8000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,8160.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,9017.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,9200.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,9223.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,9738.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10100.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10550.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10791.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10806.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,10970.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11250.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11549.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11555.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11628.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11783.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,11904.75
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12351.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12523.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12650.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12747.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,12755.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13152.61
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13280.99
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13300.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13579.49
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13602.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,13716.72
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,14102.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,14761.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,15000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,15102.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,15136.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,15575.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,15911.06
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16060.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16309.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16345.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16422.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16437.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16750.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,16947.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,17634.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,17858.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,17997.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,18000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,18065.31
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,18395.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,18400.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,18940.87
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,19000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,19438.54
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,19775.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,19782.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,19949.18
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,20000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,20784.91
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,21876.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,22350.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,22400.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,22444.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,22487.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,22599.15
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,23333.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,24617.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,24934.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,24993.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,25000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,25128.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,25665.83
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,25821.81
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,27000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,27584.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,27837.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,28510.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,29996.74
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,29999.86
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,30000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,30115.48
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,30351.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,30933.30
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,31333.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,31394.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,31533.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,31878.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,32297.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,32411.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,33571.81
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,33572.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,33950.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,34000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,34241.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,34392.78
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,34983.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,35000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,35500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,36540.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,36892.55
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,37778.45
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,37986.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,38189.70
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,38873.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,39100.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,39527.85
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,40086.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,40148.95
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,40700.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,41082.23
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,41193.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,41600.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,42444.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,42720.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,42752.44
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,42843.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,42945.11
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,43120.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,44680.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,45600.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,46658.81
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,47186.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,47396.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,49062.18
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,49134.96
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,49966.36
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,50000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,50521.25
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,51132.85
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,52328.37
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,52550.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,52567.72
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,52901.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,55138.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,55186.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,56366.05
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,57020.34
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,58250.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,59319.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,59938.94
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,59998.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,61436.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,62126.62
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,62500.89
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,62917.19
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,63807.52
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,63976.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,64930.54
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,65548.29
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,65664.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,66372.39
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,66710.51
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,68066.67
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,68356.67
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,69085.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,69302.27
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,70287.81
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,70325.03
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,70625.95
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,70887.66
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,71471.45
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,72620.47
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,73118.03
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,74310.67
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,74341.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,74349.62
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,74583.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,75076.19
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,75135.82
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,75268.16
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,77004.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,77032.88
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,77180.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,78777.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,78885.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,79718.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,79876.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,80462.46
