fecha,departamento,municipio,devengado
2026-08-15,LA PAZ,LA PAZ,932124.60
2026-08-15,LA PAZ,LA PAZ,946827.09
2026-08-15,LA PAZ,LA PAZ,1092984.73
2026-08-15,LA PAZ,LA PAZ,1107875.13
2026-08-15,LA PAZ,LA PAZ,1187143.71
2026-08-15,LA PAZ,LA PAZ,1299025.44
2026-08-15,LA PAZ,LA PAZ,1328936.25
2026-08-15,LA PAZ,LA PAZ,1358011.48
2026-08-15,LA PAZ,LA PAZ,1393192.48
2026-08-15,LA PAZ,LA PAZ,1423072.37
2026-08-15,LA PAZ,LA PAZ,1477741.94
2026-08-15,LA PAZ,LA PAZ,1493585.14
2026-08-15,LA PAZ,LA PAZ,1602093.29
2026-08-15,LA PAZ,LA PAZ,1722039.10
2026-08-15,LA PAZ,LA PAZ,1732811.59
2026-08-15,LA PAZ,LA PAZ,1888369.94
2026-08-15,LA PAZ,LA PAZ,2091725.91
2026-08-15,LA PAZ,LA PAZ,2097866.56
2026-08-15,LA PAZ,LA PAZ,2123465.92
2026-08-15,LA PAZ,LA PAZ,2129370.07
2026-08-15,LA PAZ,LA PAZ,2223752.96
2026-08-15,LA PAZ,LA PAZ,2345485.97
2026-08-15,LA PAZ,LA PAZ,2422845.83
2026-08-15,LA PAZ,LA PAZ,2427290.12
2026-08-15,LA PAZ,LA PAZ,2457712.64
2026-08-15,LA PAZ,LA PAZ,2612133.19
2026-08-15,LA PAZ,LA PAZ,2624198.15
2026-08-15,LA PAZ,LA PAZ,2635405.13
2026-08-15,LA PAZ,LA PAZ,2709012.52
2026-08-15,LA PAZ,LA PAZ,2840788.31
2026-08-15,LA PAZ,LA PAZ,2890809.22
2026-08-15,LA PAZ,LA PAZ,3042212.23
2026-08-15,LA PAZ,LA PAZ,3172462.59
2026-08-15,LA PAZ,LA PAZ,3188789.01
2026-08-15,LA PAZ,LA PAZ,3518580.73
2026-08-15,LA PAZ,LA PAZ,3559853.51
2026-08-15,LA PAZ,LA PAZ,3734598.37
2026-08-15,LA PAZ,LA PAZ,4082291.42
2026-08-15,LA PAZ,LA PAZ,4265318.02
2026-08-15,LA PAZ,LA PAZ,4291504.11
2026-08-15,LA PAZ,LA PAZ,4533375.84
2026-08-15,LA PAZ,LA PAZ,4579537.33
2026-08-15,LA PAZ,LA PAZ,4993949.00
2026-08-15,LA PAZ,LA PAZ,5034704.69
2026-08-15,LA PAZ,LA PAZ,6447263.28
2026-08-15,LA PAZ,LA PAZ,6504366.45
2026-08-15,LA PAZ,LA PAZ,6682710.83
2026-08-15,LA PAZ,LA PAZ,7066695.80
2026-08-15,LA PAZ,LA PAZ,7133935.52
2026-08-15,LA PAZ,LA PAZ,7369959.41
2026-08-15,LA PAZ,LA PAZ,7478706.00
2026-08-15,LA PAZ,LA PAZ,8199936.19
2026-08-15,LA PAZ,LA PAZ,8338095.63
2026-08-15,LA PAZ,LA PAZ,9226279.49
2026-08-15,LA PAZ,LA PAZ,9534342.94
2026-08-15,LA PAZ,LA PAZ,12444318.66
2026-08-15,LA PAZ,LA PAZ,13246655.54
2026-08-15,LA PAZ,LA PAZ,13501818.79
2026-08-15,LA PAZ,LA PAZ,13588478.81
2026-08-15,LA PAZ,LA PAZ,13926614.11
2026-08-15,LA PAZ,LA PAZ,14284281.68
2026-08-15,LA PAZ,LA PAZ,15055324.36
2026-08-15,LA PAZ,LA PAZ,15187660.12
2026-08-15,LA PAZ,LA PAZ,15799884.67
2026-08-15,LA PAZ,LA PAZ,16148832.65
2026-08-15,LA PAZ,LA PAZ,16208568.94
2026-08-15,LA PAZ,LA PAZ,17741767.76
2026-08-15,LA PAZ,LA PAZ,22067301.65
2026-08-15,LA PAZ,LA PAZ,26775573.83
2026-08-15,LA PAZ,LA PAZ,29170584.31
2026-08-15,LA PAZ,LA PAZ,31926504.26
2026-08-15,LA PAZ,LA PAZ,37759037.48
2026-08-15,LA PAZ,LA PAZ,59659123.53
2026-08-15,LA PAZ,LA PAZ,73853442.21
2026-08-15,LA PAZ,LA PAZ,99640334.21
2026-08-15,LA PAZ,LA PAZ,103753848.32
2026-08-15,LA PAZ,LA PAZ,104618724.07
2026-08-15,LA PAZ,LA PAZ,111404947.47
2026-08-15,LA PAZ,LA PAZ,122756241.87
2026-08-15,LA PAZ,LA PAZ,126577164.24
2026-08-15,LA PAZ,LA PAZ,280284557.64
2026-08-15,LA PAZ,LA PAZ,383861950.26
2026-08-15,LA PAZ,LA PAZ,426644966.92
2026-08-15,LA PAZ,La Asunta,1452814.17
2026-08-15,LA PAZ,Laja,93.00
2026-08-15,LA PAZ,Laja,89211.29
2026-08-15,LA PAZ,Laja,716133.03
2026-08-15,LA PAZ,Laja,917356.30
2026-08-15,LA PAZ,Laja,959532.79
2026-08-15,LA PAZ,Laja,1135958.62
2026-08-15,LA PAZ,Luribay,7873.00
2026-08-15,LA PAZ,Luribay,336597.77
2026-08-15,LA PAZ,MULTIMUNICIPAL,2514.50
2026-08-15,LA PAZ,MULTIMUNICIPAL,9970.00
2026-08-15,LA PAZ,MULTIMUNICIPAL,80000.00
2026-08-15,LA PAZ,MULTIMUNICIPAL,214283.93
2026-08-15,LA PAZ,MULTIMUNICIPAL,261627.23
2026-08-15,LA PAZ,MULTIMUNICIPAL,290884.80
2026-08-15,LA PAZ,MULTIMUNICIPAL,1988722.52
2026-08-15,LA PAZ,MULTIMUNICIPAL,6214006.82
2026-08-15,LA PAZ,MULTIMUNICIPAL,8026510.09
2026-08-15,LA PAZ,Malla,162299.34
2026-08-15,LA PAZ,Malla,342730.56
2026-08-15,LA PAZ,Mapiri,269671.56
2026-08-15,LA PAZ,Mapiri,724783.68
2026-08-15,LA PAZ,Mapiri,1021602.28
2026-08-15,LA PAZ,Mecapaca,908137.06
2026-08-15,LA PAZ,Mocomoco,1131984.93
2026-08-15,LA PAZ,Multimunicipal,10938.90
2026-08-15,LA PAZ,Multimunicipal,44312.07
2026-08-15,LA PAZ,Multimunicipal,126925.86
2026-08-15,LA PAZ,Multimunicipal,3996894.69
2026-08-15,LA PAZ,Nazacara de Pacajes,546870.78
2026-08-15,LA PAZ,Palca,19575.29
2026-08-15,LA PAZ,Palca,2947746.10
2026-08-15,LA PAZ,Palca,6974504.35
2026-08-15,LA PAZ,Palos Blancos,44228.05
2026-08-15,LA PAZ,Palos Blancos,2198928.60
2026-08-15,LA PAZ,Papel Pampa,546641.56
2026-08-15,LA PAZ,Patacamaya,22440.54
2026-08-15,LA PAZ,Patacamaya,1841618.61
2026-08-15,LA PAZ,Pelechuco,408730.15
2026-08-15,LA PAZ,Pucarani,23696.00
2026-08-15,LA PAZ,Pucarani,119915.68
2026-08-15,LA PAZ,Pucarani,875378.14
2026-08-15,LA PAZ,Pucarani,2416842.13
2026-08-15,LA PAZ,Puerto Acosta,984.00
2026-08-15,LA PAZ,Puerto Acosta,185906.57
2026-08-15,LA PAZ,Puerto Pérez,463908.53
2026-08-15,LA PAZ,QUIME,2817.70
2026-08-15,LA PAZ,QUIME,413290.25
2026-08-15,LA PAZ,Quiabaya,715999.21
2026-08-15,LA PAZ,SANTIAGO DE CALLAPA,344446.67
2026-08-15,LA PAZ,San Andrés de Machaca,285928.29
2026-08-15,LA PAZ,San Buenaventura,34751.65
2026-08-15,LA PAZ,San Buenaventura,1016169.60
2026-08-15,LA PAZ,San Buenaventura,1833791.94
2026-08-15,LA PAZ,San Pedro de Curahuara,251326.81
2026-08-15,LA PAZ,San Pedro de Tiquina,496398.34
2026-08-15,LA PAZ,Santiago de Huata,363571.70
2026-08-15,LA PAZ,Santiago de Machaca,264374.10
2026-08-15,LA PAZ,Sapahaqui,507133.40
2026-08-15,LA PAZ,Sapahaqui,796144.87
2026-08-15,LA PAZ,Sica Sica (Villa Aroma),26348.50
2026-08-15,LA PAZ,Sica Sica (Villa Aroma),186388.11
2026-08-15,LA PAZ,Sica Sica (Villa Aroma),1845211.61
2026-08-15,LA PAZ,Sorata,152161.16
2026-08-15,LA PAZ,Sorata,2141595.00
2026-08-15,LA PAZ,Tacacoma,374440.99
2026-08-15,LA PAZ,Teoponte,2201471.01
2026-08-15,LA PAZ,Tiahuanacu,339730.08
2026-08-15,LA PAZ,Tiahuanacu,964245.56
2026-08-15,LA PAZ,Tipuani,692915.16
2026-08-15,LA PAZ,Tito Yupanqui,218108.32
2026-08-15,LA PAZ,Umala,36532.00
2026-08-15,LA PAZ,Umala,558296.08
2026-08-15,LA PAZ,Viacha,26510.00
2026-08-15,LA PAZ,Viacha,314933.91
2026-08-15,LA PAZ,Viacha,511079.97
2026-08-15,LA PAZ,Viacha,1245982.08
2026-08-15,LA PAZ,Viacha,13853126.50
2026-08-15,LA PAZ,Villa Libertad Licoma,399777.06
2026-08-15,LA PAZ,Waldo Ballivián,555034.00
2026-08-15,LA PAZ,Yaco,258117.01
2026-08-15,LA PAZ,Yanacachi,357078.68
2026-08-15,LA PAZ,,30996554.48
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,21482.09
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,246987.85
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,1297385.60
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,10757571.64
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,13022943.34
2026-08-15,MULTIDEPARTAMEN,MULTIPROVINCIAL,82397990.13
2026-08-15,NACIONAL,MULTIMUNICIPAL,9471.62
2026-08-15,NACIONAL,MULTIMUNICIPAL,43121.58
2026-08-15,NACIONAL,MULTIMUNICIPAL,57883.17
2026-08-15,NACIONAL,MULTIMUNICIPAL,116037.52
2026-08-15,NACIONAL,MULTIMUNICIPAL,127952.42
2026-08-15,NACIONAL,MULTIMUNICIPAL,223978.09
2026-08-15,NACIONAL,MULTIMUNICIPAL,288064.48
2026-08-15,NACIONAL,MULTIMUNICIPAL,401236.02
2026-08-15,NACIONAL,MULTIMUNICIPAL,569136.84
2026-08-15,NACIONAL,MULTIMUNICIPAL,677913.29
2026-08-15,NACIONAL,MULTIMUNICIPAL,713371.03
2026-08-15,NACIONAL,MULTIMUNICIPAL,747649.86
2026-08-15,NACIONAL,MULTIMUNICIPAL,768161.20
2026-08-15,NACIONAL,MULTIMUNICIPAL,768799.35
2026-08-15,NACIONAL,MULTIMUNICIPAL,1286403.41
2026-08-15,NACIONAL,MULTIMUNICIPAL,1447309.08
2026-08-15,NACIONAL,MULTIMUNICIPAL,2313584.62
2026-08-15,NACIONAL,MULTIMUNICIPAL,2378621.10
2026-08-15,NACIONAL,MULTIMUNICIPAL,2454342.13
2026-08-15,NACIONAL,MULTIMUNICIPAL,4076336.34
2026-08-15,NACIONAL,MULTIMUNICIPAL,5913764.62
2026-08-15,NACIONAL,MULTIMUNICIPAL,16454583.09
2026-08-15,NACIONAL,MULTIMUNICIPAL,25032483.13
2026-08-15,NACIONAL,MULTIMUNICIPAL,5707365696.58
2026-08-15,NO APLICABLE,NO APLICABLE,4754.80
2026-08-15,NO APLICABLE,NO APLICABLE,6584894.61
2026-08-15,NO APLICABLE,NO APLICABLE,104958438.54
2026-08-15,ORURO,Andamarca (Stgo. de Andamarca),541161.25
2026-08-15,ORURO,Antequera,30000.00
2026-08-15,ORURO,Antequera,755375.10
2026-08-15,ORURO,Belen de Andamarca,166037.90
2026-08-15,ORURO,Caracollo,2339113.70
2026-08-15,ORURO,Carangas,141852.67
2026-08-15,ORURO,Challapata,42997.25
2026-08-15,ORURO,Challapata,215865.11
2026-08-15,ORURO,Challapata,1463075.27
2026-08-15,ORURO,Challapata,3563026.79
2026-08-15,ORURO,Choquecota,305999.45
2026-08-15,ORURO,Coipasa,156038.70
2026-08-15,ORURO,Corque,1248195.97
2026-08-15,ORURO,Cruz de Machacamarca,233638.93
2026-08-15,ORURO,Curahuara de Carangas,79800.25
2026-08-15,ORURO,Curahuara de Carangas,1277127.99
2026-08-15,ORURO,El Choro,430006.10
2026-08-15,ORURO,Escara,682458.47
2026-08-15,ORURO,Esmeralda,204073.01
2026-08-15,ORURO,Eucaliptus,1310499.84
2026-08-15,ORURO,HUACHACALLA,181103.94
2026-08-15,ORURO,Huanuni,3245103.09
2026-08-15,ORURO,Huayllamarca (Stgo. de Huayllamarca),80199.22
2026-08-15,ORURO,La Rivera,66395.00
2026-08-15,ORURO,La Rivera,180239.26
2026-08-15,ORURO,MULTIMUNICIPAL,2575909.82
2026-08-15,ORURO,MULTIMUNICIPAL,5889489.53
2026-08-15,ORURO,Machacamarca,654397.00
2026-08-15,ORURO,Multimunicipal,152931.77
2026-08-15,ORURO,ORURO,465.80
2026-08-15,ORURO,ORURO,2708.17
2026-08-15,ORURO,ORURO,18875.77
2026-08-15,ORURO,ORURO,31153.69
2026-08-15,ORURO,ORURO,65588.77
2026-08-15,ORURO,ORURO,65696.40
2026-08-15,ORURO,ORURO,139598.28
2026-08-15,ORURO,ORURO,186426.25
2026-08-15,ORURO,ORURO,212665.63
2026-08-15,ORURO,ORURO,267550.84
2026-08-15,ORURO,ORURO,378179.55
2026-08-15,ORURO,ORURO,481740.01
2026-08-15,ORURO,ORURO,890806.18
2026-08-15,ORURO,ORURO,1818249.74
2026-08-15,ORURO,ORURO,4466975.24
2026-08-15,ORURO,ORURO,5761949.74
2026-08-15,ORURO,ORURO,6163201.67
2026-08-15,ORURO,ORURO,20659105.02
2026-08-15,ORURO,ORURO,31094549.22
2026-08-15,ORURO,ORURO,37762737.16
2026-08-15,ORURO,ORURO,85141850.56
2026-08-15,ORURO,POOPÓ (VILLA POOPÓ),456846.67
2026-08-15,ORURO,Pampa Aullagas,448901.29
2026-08-15,ORURO,Pazña,222038.83
2026-08-15,ORURO,Sabaya,1191176.31
2026-08-15,ORURO,Santiago de Huari,131301.50
2026-08-15,ORURO,Santiago de Huari,2068087.38
2026-08-15,ORURO,Santuario de Quillacas,121153.85
2026-08-15,ORURO,Soracachi,169897.36
2026-08-15,ORURO,Soracachi,1781356.42
2026-08-15,ORURO,TIOC Nación Originaria Uru Chipaya,455234.54
2026-08-15,ORURO,TIOC Salinas,76211.53
2026-08-15,ORURO,TIOC Salinas,1007410.91
2026-08-15,ORURO,Todos Santos,105402.75
2026-08-15,ORURO,Toledo,12184.79
2026-08-15,ORURO,Toledo,1097242.86
2026-08-15,ORURO,Totora,51444.40
2026-08-15,ORURO,Totora,982203.29
2026-08-15,ORURO,Turco,1207246.41
2026-08-15,ORURO,Yunguyo de Litoral,232602.45
2026-08-15,ORURO,,6024608.81
2026-08-15,PANDO,BELLA FLOR,38625.60
2026-08-15,PANDO,BELLA FLOR,648633.25
2026-08-15,PANDO,Bolpebra,505002.83
2026-08-15,PANDO,COBIJA,157.17
2026-08-15,PANDO,COBIJA,6626.80
2026-08-15,PANDO,COBIJA,16896.88
2026-08-15,PANDO,COBIJA,26732.18
2026-08-15,PANDO,COBIJA,46614.70
2026-08-15,PANDO,COBIJA,88991.24
2026-08-15,PANDO,COBIJA,191652.87
2026-08-15,PANDO,COBIJA,238969.64
2026-08-15,PANDO,COBIJA,588879.13
2026-08-15,PANDO,COBIJA,675809.09
2026-08-15,PANDO,COBIJA,1022901.83
2026-08-15,PANDO,COBIJA,3261056.78
2026-08-15,PANDO,COBIJA,4059303.38
2026-08-15,PANDO,COBIJA,10170847.22
2026-08-15,PANDO,COBIJA,10323527.33
2026-08-15,PANDO,COBIJA,14299055.84
2026-08-15,PANDO,COBIJA,24512278.84
2026-08-15,PANDO,Filadelfia,12007.10
2026-08-15,PANDO,Filadelfia,892700.00
2026-08-15,PANDO,MULTIMUNICIPAL,173275.02
2026-08-15,PANDO,MULTIMUNICIPAL,653143.59
2026-08-15,PANDO,MULTIMUNICIPAL,1545646.26
2026-08-15,PANDO,MULTIMUNICIPAL,2041938.05
2026-08-15,PANDO,MULTIMUNICIPAL,2061151.30
2026-08-15,PANDO,Multimunicipal,2468.50
2026-08-15,PANDO,Multimunicipal,3867.93
2026-08-15,PANDO,Multimunicipal,63561.15
2026-08-15,PANDO,Nueva Esperanza,321493.64
2026-08-15,PANDO,Porvenir,829624.54
2026-08-15,PANDO,Puerto Gonzalo Moreno,9596.47
2026-08-15,PANDO,Puerto Gonzalo Moreno,1759920.86
2026-08-15,PANDO,Puerto Rico,692140.05
2026-08-15,PANDO,San Lorenzo,1505526.66
2026-08-15,PANDO,San Pedro,596217.11
2026-08-15,PANDO,Santa Rosa del Abuná,507171.15
2026-08-15,PANDO,Sena,651.20
2026-08-15,PANDO,Sena,523162.42
2026-08-15,PANDO,Sena,918372.18
2026-08-15,PANDO,Sena,1844365.62
2026-08-15,PANDO,VILLA NUEVA (LOMA ALTA),430699.97
2026-08-15,PANDO,,1701723.98
2026-08-15,POTOSI,Acasio,153744.78
2026-08-15,POTOSI,Arampampa,86183.78
2026-08-15,POTOSI,Arampampa,340781.12
2026-08-15,POTOSI,Atocha,270000.00
2026-08-15,POTOSI,Atocha,864592.84
2026-08-15,POTOSI,Betanzos,2101594.51
2026-08-15,POTOSI,"Caiza ""D""",436559.34
2026-08-15,POTOSI,"Caiza ""D""",891220.96
2026-08-15,POTOSI,Caripuyo,724778.68
2026-08-15,POTOSI,Chaqui,49816.30
2026-08-15,POTOSI,Chaqui,661076.58
2026-08-15,POTOSI,Chayanta,4154.36
2026-08-15,POTOSI,Chayanta,28278.54
2026-08-15,POTOSI,Chayanta,2217317.04
2026-08-15,POTOSI,"Chuquiuta ""Ayllu Jucumani""",469210.17
2026-08-15,POTOSI,"Chuquiuta ""Ayllu Jucumani""",2120069.54
2026-08-15,POTOSI,Ckochas,8890.65
2026-08-15,POTOSI,Ckochas,891180.35
2026-08-15,POTOSI,Ckochas,1012789.92
2026-08-15,POTOSI,"Colcha""K"" (Villa Martín)",4012301.31
2026-08-15,POTOSI,Colquechaca,760968.79
2026-08-15,POTOSI,Cotagaita,2101716.72
2026-08-15,POTOSI,Cotagaita,2139179.58
2026-08-15,POTOSI,Llallagua,18451.76
2026-08-15,POTOSI,Llallagua,1079270.92
2026-08-15,POTOSI,Llallagua,2082231.98
2026-08-15,POTOSI,Llallagua,4055861.05
2026-08-15,POTOSI,Llica,441805.77
2026-08-15,POTOSI,Llica,623547.08
2026-08-15,POTOSI,MULTIMUNICIPAL,8194.70
2026-08-15,POTOSI,MULTIMUNICIPAL,150410.27
2026-08-15,POTOSI,MULTIMUNICIPAL,743090.96
2026-08-15,POTOSI,MULTIMUNICIPAL,57933540.30
2026-08-15,POTOSI,Mojinete,164360.25
2026-08-15,POTOSI,Multimunicipal,42760.85
2026-08-15,POTOSI,Multimunicipal,237893.37
2026-08-15,POTOSI,Ocurí,1133464.29
2026-08-15,POTOSI,PUNA (VILLA TALAVERA),58087.95
2026-08-15,POTOSI,PUNA (VILLA TALAVERA),366891.83
2026-08-15,POTOSI,PUNA (VILLA TALAVERA),550034.45
2026-08-15,POTOSI,Pocoata,201606.08
2026-08-15,POTOSI,Pocoata,1120879.45
2026-08-15,POTOSI,Pocoata,3818126.00
2026-08-15,POTOSI,Porco,16750.00
2026-08-15,POTOSI,Porco,1027630.33
2026-08-15,POTOSI,Potosí,4890.50
2026-08-15,POTOSI,Potosí,7005.27
2026-08-15,POTOSI,Potosí,7632.90
2026-08-15,POTOSI,Potosí,8995.41
2026-08-15,POTOSI,Potosí,12346.71
2026-08-15,POTOSI,Potosí,16786.35
2026-08-15,POTOSI,Potosí,37758.10
2026-08-15,POTOSI,Potosí,61123.69
2026-08-15,POTOSI,Potosí,82305.78
2026-08-15,POTOSI,Potosí,110162.97
2026-08-15,POTOSI,Potosí,160354.97
2026-08-15,POTOSI,Potosí,316412.95
2026-08-15,POTOSI,Potosí,359165.39
2026-08-15,POTOSI,Potosí,405467.79
2026-08-15,POTOSI,Potosí,455864.42
2026-08-15,POTOSI,Potosí,766607.15
2026-08-15,POTOSI,Potosí,960239.76
2026-08-15,POTOSI,Potosí,1138011.73
2026-08-15,POTOSI,Potosí,1368371.64
2026-08-15,POTOSI,Potosí,1820748.24
2026-08-15,POTOSI,Potosí,2547064.84
2026-08-15,POTOSI,Potosí,5487957.27
2026-08-15,POTOSI,Potosí,6852048.20
2026-08-15,POTOSI,Potosí,18994666.49
2026-08-15,POTOSI,Potosí,21576374.70
2026-08-15,POTOSI,Potosí,23141072.22
2026-08-15,POTOSI,Potosí,29724883.88
2026-08-15,POTOSI,Potosí,149689738.14
2026-08-15,POTOSI,Ravelo,1081270.94
2026-08-15,POTOSI,Ravelo,1997469.35
2026-08-15,POTOSI,Sacaca (Villa de Sacaca),587023.58
2026-08-15,POTOSI,San Agustín,48998.40
2026-08-15,POTOSI,San Agustín,491387.28
2026-08-15,POTOSI,San Agustín,3199025.97
2026-08-15,POTOSI,San Antonio de Esmoruco,290065.89
2026-08-15,POTOSI,San Pablo de Lípez,157796.39
2026-08-15,POTOSI,San Pablo de Lípez,387913.77
2026-08-15,POTOSI,San Pablo de Lípez,1982890.96
2026-08-15,POTOSI,San Pedro,188855.13
2026-08-15,POTOSI,San Pedro,695403.26
2026-08-15,POTOSI,San Pedro,2854130.47
2026-08-15,POTOSI,San Pedro de Macha,424921.70
2026-08-15,POTOSI,San Pedro de Macha,2669405.76
2026-08-15,POTOSI,San Pedro de Quemes,29126.67
2026-08-15,POTOSI,TIOC de Jatún Ayllu Yura,3164.00
2026-08-15,POTOSI,Tacobamba,86861.14
2026-08-15,POTOSI,Tacobamba,2206800.70
2026-08-15,POTOSI,Tahua,137371.27
2026-08-15,POTOSI,Tinguipaya,501999.36
2026-08-15,POTOSI,Tinguipaya,908148.29
2026-08-15,POTOSI,Tomave,102914.72
2026-08-15,POTOSI,Tomave,367342.29
2026-08-15,POTOSI,Tomave,454447.07
2026-08-15,POTOSI,Toro Toro,120422.47
2026-08-15,POTOSI,Toro Toro,901598.95
2026-08-15,POTOSI,Tupiza,4894.60
2026-08-15,POTOSI,Tupiza,707815.89
2026-08-15,POTOSI,Tupiza,5141055.09
2026-08-15,POTOSI,Uncía,5718.57
2026-08-15,POTOSI,Uncía,1315375.59
2026-08-15,POTOSI,Uncía,3445854.93
2026-08-15,POTOSI,Urmiri,113809.14
2026-08-15,POTOSI,Uyuni,181126.17
2026-08-15,POTOSI,Uyuni,315658.65
2026-08-15,POTOSI,Uyuni,1994931.86
2026-08-15,POTOSI,Uyuni,3978594.79
2026-08-15,POTOSI,Villazón,664561.45
2026-08-15,POTOSI,Villazón,2173291.92
2026-08-15,POTOSI,Villazón,4519950.25
2026-08-15,POTOSI,Vitichi,681075.72
2026-08-15,POTOSI,Vitichi,1802644.17
2026-08-15,POTOSI,Yocalla,24082.28
2026-08-15,POTOSI,Yocalla,693216.50
2026-08-15,POTOSI,Yocalla,3409002.39
2026-08-15,POTOSI,,711341.10
2026-08-15,SANTA CRUZ,Ascención de Guarayos,67398.99
2026-08-15,SANTA CRUZ,Ascención de Guarayos,4494706.72
2026-08-15,SANTA CRUZ,Boyuibe,35042.30
2026-08-15,SANTA CRUZ,Boyuibe,535329.21
2026-08-15,SANTA CRUZ,Buena Vista,35496.56
2026-08-15,SANTA CRUZ,Buena Vista,1648658.77
2026-08-15,SANTA CRUZ,CONCEPCIÓN,39749.64
2026-08-15,SANTA CRUZ,CONCEPCIÓN,3509420.31
2026-08-15,SANTA CRUZ,Cabezas,2478006.15
2026-08-15,SANTA CRUZ,Camiri,36835.94
2026-08-15,SANTA CRUZ,Camiri,2997494.31
2026-08-15,SANTA CRUZ,Colpa Bélgica,1314608.06
2026-08-15,SANTA CRUZ,Comarapa,3300.00
2026-08-15,SANTA CRUZ,Comarapa,28974.29
2026-08-15,SANTA CRUZ,Comarapa,65182.29
2026-08-15,SANTA CRUZ,Comarapa,1885339.03
2026-08-15,SANTA CRUZ,Cotoca,44815.07
2026-08-15,SANTA CRUZ,Cotoca,7553600.52
2026-08-15,SANTA CRUZ,Cuatro Cañadas,685772.67
2026-08-15,SANTA CRUZ,Cuatro Cañadas,4690484.29
2026-08-15,SANTA CRUZ,Cuevo,466863.80
2026-08-15,SANTA CRUZ,El Carmen Rivero Tórrez,1389900.52
2026-08-15,SANTA CRUZ,El Puente,23289.56
2026-08-15,SANTA CRUZ,El Puente,1253688.81
2026-08-15,SANTA CRUZ,El Torno,6882832.28
2026-08-15,SANTA CRUZ,Fernández Alonso,1206855.97
2026-08-15,SANTA CRUZ,GENERAL AGUSTÍN SAAVEDRA,1540.35
2026-08-15,SANTA CRUZ,GENERAL AGUSTÍN SAAVEDRA,1677530.06
2026-08-15,SANTA CRUZ,La Guardia,150516.82
2026-08-15,SANTA CRUZ,La Guardia,918758.29
2026-08-15,SANTA CRUZ,La Guardia,18901811.66
2026-08-15,SANTA CRUZ,Lagunillas,489382.71
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,162524.69
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,189392.04
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,409691.63
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,6646407.52
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,12872035.44
2026-08-15,SANTA CRUZ,MULTIMUNICIPAL,67497023.28
2026-08-15,SANTA CRUZ,Mairana,991053.39
2026-08-15,SANTA CRUZ,Mineros,1868750.49
2026-08-15,SANTA CRUZ,Montero,33406.91
2026-08-15,SANTA CRUZ,Montero,62501.65
2026-08-15,SANTA CRUZ,Montero,999049.86
2026-08-15,SANTA CRUZ,Montero,18970121.55
2026-08-15,SANTA CRUZ,Moro Moro,421727.94
2026-08-15,SANTA CRUZ,Multimunicipal,2475.00
2026-08-15,SANTA CRUZ,Multimunicipal,7264.00
2026-08-15,SANTA CRUZ,Multimunicipal,9931.22
2026-08-15,SANTA CRUZ,Multimunicipal,104660.83
2026-08-15,SANTA CRUZ,Okinawa I,1346383.77
2026-08-15,SANTA CRUZ,PUERTO SUAREZ,32570.17
2026-08-15,SANTA CRUZ,PUERTO SUAREZ,1878855.99
2026-08-15,SANTA CRUZ,PUERTO SUAREZ,1995804.12
2026-08-15,SANTA CRUZ,Pailón,23292.89
2026-08-15,SANTA CRUZ,Pailón,8489930.40
2026-08-15,SANTA CRUZ,Pampa Grande,530.20
2026-08-15,SANTA CRUZ,Pampa Grande,1836577.42
2026-08-15,SANTA CRUZ,Porongo  (Ayacucho),11952474.66
2026-08-15,SANTA CRUZ,Portachuelo,23852.81
2026-08-15,SANTA CRUZ,Portachuelo,852057.15
2026-08-15,SANTA CRUZ,Postrer Valle,123604.12
2026-08-15,SANTA CRUZ,Pucara,72687.07
2026-08-15,SANTA CRUZ,Puerto Quijarro,2308051.34
2026-08-15,SANTA CRUZ,Quirusillas,169358.42
2026-08-15,SANTA CRUZ,Robore,1453195.08
2026-08-15,SANTA CRUZ,SAN IGNACIO (SAN IGNACIO DE VELASCO),25692.15
2026-08-15,SANTA CRUZ,SAN IGNACIO (SAN IGNACIO DE VELASCO),51253.44
2026-08-15,SANTA CRUZ,SAN IGNACIO (SAN IGNACIO DE VELASCO),85686.13
2026-08-15,SANTA CRUZ,SAN IGNACIO (SAN IGNACIO DE VELASCO),118865.19
2026-08-15,SANTA CRUZ,SAN IGNACIO (SAN IGNACIO DE VELASCO),4336427.34
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,310.80
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,5426.97
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,13643.65
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,16493.04
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,20760.14
2026-08-15,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,23629.85
