fecha,sector,actividad,devengado
2026-09-12,CULTURA,PROMOCION CULTURAL,76600.00
2026-09-12,CULTURA,PROMOCION CULTURAL,78691.69
2026-09-12,CULTURA,PROMOCION CULTURAL,78777.20
2026-09-12,CULTURA,PROMOCION CULTURAL,78885.71
2026-09-12,CULTURA,PROMOCION CULTURAL,79718.00
2026-09-12,CULTURA,PROMOCION CULTURAL,79876.00
2026-09-12,CULTURA,PROMOCION CULTURAL,80462.46
2026-09-12,CULTURA,PROMOCION CULTURAL,81745.82
2026-09-12,CULTURA,PROMOCION CULTURAL,84498.09
2026-09-12,CULTURA,PROMOCION CULTURAL,86815.48
2026-09-12,CULTURA,PROMOCION CULTURAL,87577.74
2026-09-12,CULTURA,PROMOCION CULTURAL,88572.39
2026-09-12,CULTURA,PROMOCION CULTURAL,88768.00
2026-09-12,CULTURA,PROMOCION CULTURAL,89961.00
2026-09-12,CULTURA,PROMOCION CULTURAL,92000.00
2026-09-12,CULTURA,PROMOCION CULTURAL,92679.40
2026-09-12,CULTURA,PROMOCION CULTURAL,92946.70
2026-09-12,CULTURA,PROMOCION CULTURAL,94857.00
2026-09-12,CULTURA,PROMOCION CULTURAL,95085.24
2026-09-12,CULTURA,PROMOCION CULTURAL,97332.60
2026-09-12,CULTURA,PROMOCION CULTURAL,97619.02
2026-09-12,CULTURA,PROMOCION CULTURAL,98769.00
2026-09-12,CULTURA,PROMOCION CULTURAL,100061.40
2026-09-12,CULTURA,PROMOCION CULTURAL,102255.00
2026-09-12,CULTURA,PROMOCION CULTURAL,103745.00
2026-09-12,CULTURA,PROMOCION CULTURAL,104533.20
2026-09-12,CULTURA,PROMOCION CULTURAL,105647.19
2026-09-12,CULTURA,PROMOCION CULTURAL,106201.03
2026-09-12,CULTURA,PROMOCION CULTURAL,106841.31
2026-09-12,CULTURA,PROMOCION CULTURAL,109319.31
2026-09-12,CULTURA,PROMOCION CULTURAL,110435.60
2026-09-12,CULTURA,PROMOCION CULTURAL,110594.48
2026-09-12,CULTURA,PROMOCION CULTURAL,112966.70
2026-09-12,CULTURA,PROMOCION CULTURAL,113650.00
2026-09-12,CULTURA,PROMOCION CULTURAL,122972.93
2026-09-12,CULTURA,PROMOCION CULTURAL,124761.90
2026-09-12,CULTURA,PROMOCION CULTURAL,125000.00
2026-09-12,CULTURA,PROMOCION CULTURAL,125175.32
2026-09-12,CULTURA,PROMOCION CULTURAL,128370.08
2026-09-12,CULTURA,PROMOCION CULTURAL,130640.11
2026-09-12,CULTURA,PROMOCION CULTURAL,130843.13
2026-09-12,CULTURA,PROMOCION CULTURAL,131204.00
2026-09-12,CULTURA,PROMOCION CULTURAL,132082.28
2026-09-12,CULTURA,PROMOCION CULTURAL,133966.68
2026-09-12,CULTURA,PROMOCION CULTURAL,134025.00
2026-09-12,CULTURA,PROMOCION CULTURAL,135126.00
2026-09-12,CULTURA,PROMOCION CULTURAL,139388.50
2026-09-12,CULTURA,PROMOCION CULTURAL,139853.69
2026-09-12,CULTURA,PROMOCION CULTURAL,140078.40
2026-09-12,CULTURA,PROMOCION CULTURAL,140144.60
2026-09-12,CULTURA,PROMOCION CULTURAL,140510.95
2026-09-12,CULTURA,PROMOCION CULTURAL,147043.45
2026-09-12,CULTURA,PROMOCION CULTURAL,150000.00
2026-09-12,CULTURA,PROMOCION CULTURAL,151070.72
2026-09-12,CULTURA,PROMOCION CULTURAL,152060.00
2026-09-12,CULTURA,PROMOCION CULTURAL,152363.12
2026-09-12,CULTURA,PROMOCION CULTURAL,156724.20
2026-09-12,CULTURA,PROMOCION CULTURAL,158973.64
2026-09-12,CULTURA,PROMOCION CULTURAL,159851.95
2026-09-12,CULTURA,PROMOCION CULTURAL,165487.50
2026-09-12,CULTURA,PROMOCION CULTURAL,170316.56
2026-09-12,CULTURA,PROMOCION CULTURAL,177274.22
2026-09-12,CULTURA,PROMOCION CULTURAL,177980.83
2026-09-12,CULTURA,PROMOCION CULTURAL,178118.33
2026-09-12,CULTURA,PROMOCION CULTURAL,180983.22
2026-09-12,CULTURA,PROMOCION CULTURAL,186605.96
2026-09-12,CULTURA,PROMOCION CULTURAL,192161.79
2026-09-12,CULTURA,PROMOCION CULTURAL,193977.45
2026-09-12,CULTURA,PROMOCION CULTURAL,199027.00
2026-09-12,CULTURA,PROMOCION CULTURAL,202154.00
2026-09-12,CULTURA,PROMOCION CULTURAL,211330.00
2026-09-12,CULTURA,PROMOCION CULTURAL,211789.71
2026-09-12,CULTURA,PROMOCION CULTURAL,211886.32
2026-09-12,CULTURA,PROMOCION CULTURAL,215013.67
2026-09-12,CULTURA,PROMOCION CULTURAL,215953.08
2026-09-12,CULTURA,PROMOCION CULTURAL,217080.65
2026-09-12,CULTURA,PROMOCION CULTURAL,224693.15
2026-09-12,CULTURA,PROMOCION CULTURAL,227892.74
2026-09-12,CULTURA,PROMOCION CULTURAL,229374.00
2026-09-12,CULTURA,PROMOCION CULTURAL,233101.17
2026-09-12,CULTURA,PROMOCION CULTURAL,235832.83
2026-09-12,CULTURA,PROMOCION CULTURAL,238434.05
2026-09-12,CULTURA,PROMOCION CULTURAL,240776.86
2026-09-12,CULTURA,PROMOCION CULTURAL,255453.83
2026-09-12,CULTURA,PROMOCION CULTURAL,263754.19
2026-09-12,CULTURA,PROMOCION CULTURAL,286769.52
2026-09-12,CULTURA,PROMOCION CULTURAL,288836.70
2026-09-12,CULTURA,PROMOCION CULTURAL,304966.80
2026-09-12,CULTURA,PROMOCION CULTURAL,308277.10
2026-09-12,CULTURA,PROMOCION CULTURAL,317405.69
2026-09-12,CULTURA,PROMOCION CULTURAL,319230.21
2026-09-12,CULTURA,PROMOCION CULTURAL,323302.28
2026-09-12,CULTURA,PROMOCION CULTURAL,323503.09
2026-09-12,CULTURA,PROMOCION CULTURAL,341833.60
2026-09-12,CULTURA,PROMOCION CULTURAL,358535.36
2026-09-12,CULTURA,PROMOCION CULTURAL,364533.96
2026-09-12,CULTURA,PROMOCION CULTURAL,403541.03
2026-09-12,CULTURA,PROMOCION CULTURAL,418740.00
2026-09-12,CULTURA,PROMOCION CULTURAL,469472.91
2026-09-12,CULTURA,PROMOCION CULTURAL,474852.40
2026-09-12,CULTURA,PROMOCION CULTURAL,528737.80
2026-09-12,CULTURA,PROMOCION CULTURAL,535061.67
2026-09-12,CULTURA,PROMOCION CULTURAL,616893.03
2026-09-12,CULTURA,PROMOCION CULTURAL,653206.33
2026-09-12,CULTURA,PROMOCION CULTURAL,758597.86
2026-09-12,CULTURA,PROMOCION CULTURAL,818198.82
2026-09-12,CULTURA,PROMOCION CULTURAL,853547.60
2026-09-12,CULTURA,PROMOCION CULTURAL,875950.62
2026-09-12,CULTURA,PROMOCION CULTURAL,902723.88
2026-09-12,CULTURA,PROMOCION CULTURAL,909626.26
2026-09-12,CULTURA,PROMOCION CULTURAL,976551.94
2026-09-12,CULTURA,PROMOCION CULTURAL,1826388.26
2026-09-12,CULTURA,PROMOCION CULTURAL,2416610.79
2026-09-12,CULTURA,PROMOCION CULTURAL,2787737.51
2026-09-12,CULTURA,PROMOCION CULTURAL,4110181.05
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,10000.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,11549.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,11929.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,14520.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,30788.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,43269.15
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,49062.18
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,57488.10
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,69357.67
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,83451.00
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,88229.19
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,121014.18
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,191863.17
2026-09-12,CULTURA,RECUPERACION DE ACTIVOS CULTURALES Y PATRIMONIALES,197724.11
2026-09-12,DEFENSA,ATENCION DE DESASTRES,360.12
2026-09-12,DEFENSA,ATENCION DE DESASTRES,494.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1280.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2200.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2380.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2381.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2675.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,2980.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,4495.44
2026-09-12,DEFENSA,ATENCION DE DESASTRES,4555.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,5730.50
2026-09-12,DEFENSA,ATENCION DE DESASTRES,6000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,7600.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,9792.80
2026-09-12,DEFENSA,ATENCION DE DESASTRES,10000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,11604.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,12720.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,14985.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,16200.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,17940.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,18888.67
2026-09-12,DEFENSA,ATENCION DE DESASTRES,19600.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,19800.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,19984.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,19992.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,23556.74
2026-09-12,DEFENSA,ATENCION DE DESASTRES,23800.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,25455.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,26153.15
2026-09-12,DEFENSA,ATENCION DE DESASTRES,27499.99
2026-09-12,DEFENSA,ATENCION DE DESASTRES,28313.42
2026-09-12,DEFENSA,ATENCION DE DESASTRES,28376.67
2026-09-12,DEFENSA,ATENCION DE DESASTRES,30240.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,30386.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,30773.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,32091.82
2026-09-12,DEFENSA,ATENCION DE DESASTRES,32531.66
2026-09-12,DEFENSA,ATENCION DE DESASTRES,32540.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,35702.50
2026-09-12,DEFENSA,ATENCION DE DESASTRES,35707.45
2026-09-12,DEFENSA,ATENCION DE DESASTRES,37435.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,37471.49
2026-09-12,DEFENSA,ATENCION DE DESASTRES,37700.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,39925.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,40792.48
2026-09-12,DEFENSA,ATENCION DE DESASTRES,41500.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,42549.70
2026-09-12,DEFENSA,ATENCION DE DESASTRES,44056.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,46179.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,47651.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,49200.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,50000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,51240.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,51557.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,54797.17
2026-09-12,DEFENSA,ATENCION DE DESASTRES,56851.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,57387.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,57574.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,57746.51
2026-09-12,DEFENSA,ATENCION DE DESASTRES,60490.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,61950.66
2026-09-12,DEFENSA,ATENCION DE DESASTRES,67178.83
2026-09-12,DEFENSA,ATENCION DE DESASTRES,67512.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,76397.86
2026-09-12,DEFENSA,ATENCION DE DESASTRES,77771.94
2026-09-12,DEFENSA,ATENCION DE DESASTRES,80000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,93236.31
2026-09-12,DEFENSA,ATENCION DE DESASTRES,106461.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,111391.83
2026-09-12,DEFENSA,ATENCION DE DESASTRES,116800.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,119696.40
2026-09-12,DEFENSA,ATENCION DE DESASTRES,124230.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,134000.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,141240.46
2026-09-12,DEFENSA,ATENCION DE DESASTRES,147474.74
2026-09-12,DEFENSA,ATENCION DE DESASTRES,147690.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,147947.70
2026-09-12,DEFENSA,ATENCION DE DESASTRES,163528.52
2026-09-12,DEFENSA,ATENCION DE DESASTRES,203140.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,204796.52
2026-09-12,DEFENSA,ATENCION DE DESASTRES,210229.58
2026-09-12,DEFENSA,ATENCION DE DESASTRES,223262.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,299659.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,299760.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,309864.82
2026-09-12,DEFENSA,ATENCION DE DESASTRES,322986.02
2026-09-12,DEFENSA,ATENCION DE DESASTRES,338595.95
2026-09-12,DEFENSA,ATENCION DE DESASTRES,421775.04
2026-09-12,DEFENSA,ATENCION DE DESASTRES,444839.32
2026-09-12,DEFENSA,ATENCION DE DESASTRES,451111.14
2026-09-12,DEFENSA,ATENCION DE DESASTRES,455505.42
2026-09-12,DEFENSA,ATENCION DE DESASTRES,486556.56
2026-09-12,DEFENSA,ATENCION DE DESASTRES,712021.81
2026-09-12,DEFENSA,ATENCION DE DESASTRES,939240.95
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1046389.22
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1112559.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1234020.20
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1346745.90
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1373259.53
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1500919.48
2026-09-12,DEFENSA,ATENCION DE DESASTRES,1984402.48
2026-09-12,DEFENSA,ATENCION DE DESASTRES,3007151.00
2026-09-12,DEFENSA,ATENCION DE DESASTRES,10032550.97
2026-09-12,DEFENSA,ATENCION DE DESASTRES,39625449.41
2026-09-12,DEFENSA,DEFENSA NACIONAL,17004.00
2026-09-12,DEFENSA,DEFENSA NACIONAL,29551.20
2026-09-12,DEFENSA,DEFENSA NACIONAL,29999.00
2026-09-12,DEFENSA,DEFENSA NACIONAL,421905.92
2026-09-12,DEFENSA,DEFENSA NACIONAL,657244.53
2026-09-12,DEFENSA,DEFENSA NACIONAL,732711.81
2026-09-12,DEFENSA,DEFENSA NACIONAL,1265319.11
2026-09-12,DEFENSA,DEFENSA NACIONAL,2105598677.85
2026-09-12,DEFENSA,EQUIPAMIENTO MILITAR,167376.55
2026-09-12,DEFENSA,INFRAESTRUCTURA MILITAR,19595628.81
2026-09-12,DEFENSA,OTROS,3210.04
2026-09-12,DEFENSA,OTROS,4174.00
2026-09-12,DEFENSA,OTROS,5826.67
2026-09-12,DEFENSA,OTROS,8807.14
2026-09-12,DEFENSA,OTROS,13440.00
2026-09-12,DEFENSA,OTROS,17067.67
2026-09-12,DEFENSA,OTROS,19600.00
2026-09-12,DEFENSA,OTROS,26076.77
2026-09-12,DEFENSA,OTROS,29991.00
2026-09-12,DEFENSA,OTROS,30575.47
2026-09-12,DEFENSA,OTROS,33710.48
2026-09-12,DEFENSA,OTROS,34130.92
2026-09-12,DEFENSA,OTROS,50986.33
2026-09-12,DEFENSA,OTROS,51483.33
2026-09-12,DEFENSA,OTROS,65000.00
2026-09-12,DEFENSA,OTROS,70780.50
2026-09-12,DEFENSA,OTROS,71900.27
2026-09-12,DEFENSA,OTROS,92475.85
2026-09-12,DEFENSA,OTROS,97351.88
2026-09-12,DEFENSA,OTROS,105060.16
2026-09-12,DEFENSA,OTROS,114207.50
2026-09-12,DEFENSA,OTROS,116027.55
2026-09-12,DEFENSA,OTROS,122386.60
2026-09-12,DEFENSA,OTROS,151353.82
2026-09-12,DEFENSA,OTROS,178071.61
2026-09-12,DEFENSA,OTROS,250000.00
2026-09-12,DEFENSA,OTROS,985591.67
2026-09-12,DEFENSA,OTROS,1703471.55
2026-09-12,DEFENSA,OTROS,1723676.36
2026-09-12,DEFENSA,OTROS,1772979.93
2026-09-12,DEFENSA,OTROS,11889342.56
2026-09-12,DEFENSA,OTROS,24189368.30
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,529.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,964.20
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1187.12
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1325.20
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1500.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,2114.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,2160.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,3146.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,3560.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,4958.80
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,6120.19
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,6195.13
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,7295.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,8820.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,9000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,9016.44
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,10000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,10756.57
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,10979.57
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,11077.15
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,11192.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,12180.77
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,12700.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,13493.33
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,15405.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,15680.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,17000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,18192.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,19273.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,19426.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,19600.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,19756.95
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,19911.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,20246.60
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,20763.33
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,21400.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,22000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,22812.93
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,22975.16
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,23025.57
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,25000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,28611.91
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,28860.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,29400.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,29480.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,29627.83
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,29748.82
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,30000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,30661.60
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,30990.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,31154.17
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,32743.60
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,33306.12
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,33900.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,34196.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,35932.50
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,39482.54
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,40218.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,41175.60
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,41203.29
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,45738.67
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,47742.50
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,49902.63
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,49998.34
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,52957.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,53878.81
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,54563.49
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,54632.97
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,54957.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,58437.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,62255.10
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,65458.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,69842.28
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,70000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,70780.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,71303.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,72304.87
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,78205.33
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,80380.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,84071.11
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,87007.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,88080.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,89661.86
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,94070.06
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,100000.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,103502.40
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,106424.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,119692.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,121935.48
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,127494.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,130863.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,131439.20
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,142860.97
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,145812.20
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,167340.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,173808.43
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,179949.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,188282.40
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,221006.24
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,226405.89
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,249093.44
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,250238.06
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,255909.06
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,267296.08
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,317661.58
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,343560.38
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,364099.38
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,399440.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,417827.72
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,449999.30
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,489912.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,630745.50
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,706571.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,731009.00
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,850994.33
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1166703.80
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1170419.18
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,1568026.59
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,3557097.20
2026-09-12,DEFENSA,PREVENCION DE DESASTRES,28936173.14
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,1800.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,4800.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,11902.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,22400.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,25671.30
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,40256.67
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,62028.01
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,72837.50
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,80606.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,103939.00
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,249744.44
2026-09-12,DEPORTES,ASISTENCIA TECNICA Y CAPACITACION PARA EVENTOS DEPORTIVOS,482098.00
2026-09-12,DEPORTES,CONSTRUCCION Y EQUIPAMIENTO DE INFRAESTRUCT.DEPORTIVA RURAL,1127.64
2026-09-12,DEPORTES,CONSTRUCCION Y EQUIPAMIENTO DE INFRAESTRUCT.DEPORTIVA RURAL,3440.00
2026-09-12,DEPORTES,CONSTRUCCION Y EQUIPAMIENTO DE INFRAESTRUCT.DEPORTIVA RURAL,4940.00
2026-09-12,DEPORTES,CONSTRUCCION Y EQUIPAMIENTO DE INFRAESTRUCT.DEPORTIVA RURAL,7169.00
