id,municipio,departamento,gestion,mes_reporte,sector,subsector,detalle_obra,fuente_bs,contraparte_bs,mdprya_bs,inversion_total,programa,entidad_financiadora,entidad_ejecutora,beneficiarios,codigo_ine,nombre_geo,departamento_geo,provincia,fecha_inicio_orden_proceder,fecha_conclusion,plazo_ejecucion,comunidades,estado_inicio,estado_preinversion,estado_ejecucion,estado_paralizado,estado_recepcion_provisional,estado_entrega_definitiva,estado_licitacion,estado_conclusion,avance_fisico_porcentaje,avance_financiero_porcentaje,fecha_tentativa_inauguracion,detalle_obra_proyecto,hectareas_conexiones_atendidas,empresa_constructora,empresa_supervisora,viceministerio,sisin_web
80552,AIQUILE,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA PRODUCCION Y COMERCIALIZACION DE MAIZ - ORGANIZACION DE MUJERES BARTOLINA SISA ""COMUNIDAD COMUN PAMPA""",562932.00,168330.80,0.00,731262.80,PAR III,Banco Mundial,EMPODERAR,28,030201,Aiquile,Cochabamba,Campero,2025-02-01,2026-12-31,728,Organizacion De Mujeres Bartolina Sisa Comunidad Comun Pampa,,,X,,,,,,69.00,74.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE MAIZ AL AGENTE DE MERCADO PARA SU COMERCIALIZACION,14.70,,,VDAyDI,
78937,AIQUILE,COCHABAMBA,2026,8,RECURSOS HÍDRICOS,CUENCAS PEDAGOGICAS,"DESARROLLO DE CAPACIDADES E INVESTIGACION ACCION EN GIRH/MIC, CUENCA PEDAGOGICA NOVILLERO, MUNICIPIO DE AIQUILE - Cochabamba",1108985.60,2318607.80,0.00,3427593.40,PLAN NACIONAL DE CUENCAS II,UNION EUROPEA,DGCRH,4309,030201,Aiquile,Cochabamba,Campero,2022-08-02,2026-12-31,1787,"NOVILLERO, CHAQUIMAYU, TIPAPAMPA, DURAZNAL, PABELLON, JARCA MAYU, CAÑADA, SAN JUAN, SALANCACHI, TAPERA, SANTA ANA, KHOCHA PATA, ZAMORA, QUIROGA, CATARIRI, EJE PAMPA, SALTO CUCHO, NOVILLERO, ELVIRA Y EJE PAMPA.",,,X,,,,,,72.00,71.00,,"•Fortalecer la gestión integral, solidaria, equitativa y sustentable de los recursos hídricos y naturales asociados en la Cuenca Pedagógica...",13200.00,,,VRHRAPySB,0141-10278-00000
80855,AIQUILE,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,Producción y comercialización de papa en la comunidad de Cañada,46928.00,20112.00,0.00,67040.00,PAR III,Banco Mundial,EMPODERAR,24,030201,Aiquile,Cochabamba,Campero,2024-01-02,2026-01-31,730,Cañada,,,X,,,,,,65.00,70.00,,Comercialización de papa al comprador como acuerdo de negocio en bolsas de 8 arrobas y la entrega en el lugar de produccion,39.00,,,VDAyDI,
81606,AIQUILE,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA PRODUCCION Y COMERCIALIZACION DE PAPA - ORGANIZACION DE MUJERES BARTOLINA SISA ""COMUNIDAD PAMPAS""",352300.00,106303.38,0.00,458603.38,PAR III,Banco Mundial,EMPODERAR,17,030201,Aiquile,Cochabamba,Campero,2025-02-01,2026-12-31,728,Organizacion De Mujeres Bartolina Sisa Comunidad Pampas,,,X,,,,,,71.00,76.00,,EL ACUERDO DE NEGOCIO CONSISTE EN EL ENTREGA DE LA PRODUCCION DE PAPA AL AGENTE DE MERCADO PARA SU COMERCIALIZACION,8.72,,,VDAyDI,
79243,ALALAY,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,CONSTRUCCION DE ATAJADOS PARA USO AGRICOLA EN EL MUNICIPIO DE ALALAY,1500000.00,532363.25,0.00,2032363.25,FDI,FDI,GAM ALALAY,298,031303,Alalay,Cochabamba,Mizque,2025-06-02,2026-04-06,483,"German Wachana, Alalay, Cañadas, Costal Mayu, Kirusillani, Pajcha Alto, Pajcha Kuchu, Palca, Punguillo, Putunku, Puyjuni, Quturi, Rumi Corral, Tirante, Muyurina, Pajcha",,,,,X,,,,60.00,0.00,,"Fortalecer y mejorar la producción de papa, con la adquisición de maquinaria pesada (Excavadora), para realizar la construcción de 36 atajados...",0.00,,,VDAyDI,1344-00102-00000
80042,ALALAY,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE PAPA - SINDICATO AGRARIO ALALAY,607896.00,184496.00,0.00,792392.00,PAR III,Banco Mundial,EMPODERAR,37,031303,Alalay,Cochabamba,Mizque,2024-01-10,2026-01-10,730,Alalay,,,X,,,,,,72.00,77.00,,CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 166 Tn DE PAPA,18.50,,,VDAyDI,
80672,ALALAY,COCHABAMBA,2026,8,AGROPECUARIO,Infraestructura,CONTRUCCION SISTEMA DE RIEGO JATUN PAMPA (ALALAY),1393356.99,128177.38,0.00,1521534.37,PAR III,Banco Mundial,EMPODERAR,27,031303,Alalay,Cochabamba,Mizque,,,120,JATUN PAMPA,,,,,,,X,,0.00,0.00,,"El proyecto propuesto consiste en dos reservorios con geomembrana, tubería PVC de 4 pulg. 1333 metros, tubería PVC de 3 pulg. 2139, 26 cámaras...",28.30,,,VDAyDI,0047-50449-00000
81551,ALALAY,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE PAPA A TRAVES DE LA IMPLEMENTACION DE RIEGO TECNIFICADO - COMUNIDAD JATUM PAMPA,306651.85,86548.15,0.00,393200.00,PAR III,Banco Mundial,EMPODERAR,17,031303,Alalay,Cochabamba,Mizque,2024-01-10,2026-01-10,730,Jatun Pampa,,,X,,,,,,70.00,75.00,,PRODUCCION DE 1500 QQ DE PAPA VARIEDAD HUAYCHA PARA SER ENTREGADA AL AGENTE DE MERCADO EN EL LUGAR DE PRODUCCION,8.50,,,VDAyDI,
80947,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,AGRICOLA,"Incremento de la capacidad productiva y comercialización de plantas medicinales (romero, lavanda y flores), en la localidad de Alcala para cumplir...",469646.96,128206.71,0.00,597853.67,PAR III,Banco Mundial,EMPODERAR,23,010404,Alcalá,Chuquisaca,Tomina,2024-05-07,2026-05-07,730,Alcalá,,,X,,,,,,73.00,78.00,,"Incrementar la producción de plantas medicinales, para abastecimiento del mercado interno, mejorando la calidad del producto",23.00,,,VDAyDI,
81491,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,Apicultura,Producción y comercialización de miel de abeja en la comunidad de Limabamba Centro,374298.52,135570.48,0.00,509869.00,PAR III,Banco Mundial,EMPODERAR,18,010404,Alcalá,Chuquisaca,Tomina,2024-07-10,2026-06-10,729,Limabamba Centro,,,X,,,,,,32.00,37.00,,"A través de la Subcentralía de Limabamba, que agrupa a varias comunidades de su jurisdicción, comercializa miel de abeja, multifloral, libre de...",0.00,,,VDAyDI,
81703,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,AGRICOLA,Mejoramiento de la producción y comercialización de papa mediante riego tecnificado en la comunidad de Mosoj Llajta,262396.26,118868.04,0.00,381264.30,PAR III,Banco Mundial,EMPODERAR,16,010404,Alcalá,Chuquisaca,Tomina,2024-07-10,2026-06-10,729,Mosoj Llajta,,,X,,,,,,21.00,26.00,,"La comunidad de Mosoj Llajta, comercializa papa para consumo en una cantidad anual de 400 toneladas a un precio de Bs. 2.800.- la tonelada, los...",28.00,,,VDAyDI,
81403,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,Pecuario,Producción y comercialización de ganado bovino en la comunidad de Matela Alta,527677.96,234530.90,0.00,762208.86,PAR III,Banco Mundial,EMPODERAR,19,010404,Alcalá,Chuquisaca,Tomina,2024-07-10,2026-06-10,729,Matela Alta,,,X,,,,,,62.00,67.00,,"Los productores pecuarios de la comunidad de Matela Alta, realizarán el engorde de ganado bovino para carne de 330 cabezas al año, con un...",14.20,,,VDAyDI,
80450,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,AGRICOLA,"Incremento de la capacidad productiva y comercialización de papa para consumo variedad desiree, en la comunidad de Garzas Grande para cumplir el...",597811.82,236800.76,0.00,834612.58,PAR III,Banco Mundial,EMPODERAR,29,010404,Alcalá,Chuquisaca,Tomina,2024-05-07,2026-05-07,730,Garzas Grande,,,X,,,,,,32.00,37.00,,"La comunidad de Garzas Grande, producirá y comercializará papa, variedad Desiree, en una cantidad de 15 tn/año, a un precio de Bs. 3.000 la...",31.00,,,VDAyDI,
80297,ALCALá,CHUQUISACA,2026,8,AGROPECUARIO,Pecuario,"Incremento de la capacidad productiva y comercialización de ganado bovino en las comunidades de Huanca Pampa, Tipas, Hoyada, Pomabambillo, para...",621069.01,253082.22,0.00,874151.23,PAR III,Banco Mundial,EMPODERAR,31,010404,Alcalá,Chuquisaca,Tomina,2024-05-07,2026-05-07,730,Huanca Pampa,,,X,,,,,,65.00,70.00,,"La Asociación de Productores Agropecuarios Microcuenca Río Alcalá ""ASPROMICAL"", realizará el engorde de 400 cabezas de ganado bovino, de...",31.00,,,VDAyDI,
79781,ALTO BENI,LA PAZ,2026,8,AGROPECUARIO,Pecuario,Mejoramiento a la producción de pollos criollos en la Asociación de Productores Agropecuarios Mejillones 2° Litoral - A.P.A.M.,978360.86,424945.80,0.00,1403306.66,PAR III,Banco Mundial,EMPODERAR,47,022002,Alto Beni,La Paz,Caranavi,2024-11-11,2026-10-11,729,Comunidad Villa Litoral,,,X,,,,,,12.00,17.00,,Se producirá carne de pollo de 4 Tn/año con un ingreso anual de 160000 Bs/año en la comunidad Villa Litoral,0.00,,,VDAyDI,
79779,ALTO BENI,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DEL VOLUMEN DE PRODUCCION DE CACAO EN LA FEDERACION AGROECOLOGICA DE MUJERES INTERCULTURALES DE COMUNIDADES AREA IV ALTO BENI FAEMIC -...,923220.00,399500.00,0.00,1322720.00,PAR III,Banco Mundial,EMPODERAR,47,022002,Alto Beni,La Paz,Caranavi,2025-01-14,2027-01-14,730,San Antonio,,,X,,,,,,64.00,69.00,,"LA FEDERACION AGROECOLOGICA DE MUJERES INTERCULTURALES DE COMUNIDADES AREA IV ALTO BENI FAEMIC - AREA IV, INCREMENTO DEL VOLUMEN DE PRODUCCION DE...",0.00,,,VDAyDI,
78807,ALTO BENI,LA PAZ,2026,8,INDUSTRIA,AGROINDUSTRIA,"Implementación de la Industria del Plátano y la Yuca en el Municipio de Alto Beni, Departamento de La Paz (Paquete I) Biomasa (Paquete II)",206696162.00,0.00,0.00,206696162.00,213,20 - TGN,EMAPA,6501,022002,Alto Beni,La Paz,Caranavi,,2025-03-28,225,Puente Alto Beni,,,X,,,,,,56.90,59.75,2026-09-30,"Descripción del proyecto: Incrementar la producción y transformación de banano, plátano y yuca, acopiar y almacenar materia prima, procesar...",0.00,-ASOCIACION ACCIDENTAL COPPI Y ASOCIADOS (INDUSTRIA DE PLÁTANO Y YUCA)-ASOCIACIÓN ACCIDENTAL SAN ROQUE (PLANTA DE BIOMASA),FONDO NACIONAL DE INVERSIÓN PRODUCTIVA Y SOCIAL - FPS,VPI,5720002600000
81379,ALTO BENI,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DEL VOLUMEN DE PRODUCCION DE CACAO EN LA COMUNIDAD BRECHA T,348078.00,190000.00,0.00,538078.00,PAR III,Banco Mundial,EMPODERAR,19,022002,Alto Beni,La Paz,Caranavi,2024-02-12,2026-02-12,730,Brecha T,,,X,,,,,,57.00,62.00,,mejoramiento de calidad del beneficiado del cacao y el precio del producto para la comercializacion,0.00,,,VDAyDI,
79853,ALTO BENI,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE LA PRODUCCION DE BANANO EN LA COMUNIDAD AGROECOLOGICO INTERCULTURAL DE SAN ANTONIO,803241.25,592048.75,0.00,1395290.00,PAR III,Banco Mundial,EMPODERAR,43,022002,Alto Beni,La Paz,Caranavi,2024-02-12,2026-02-12,730,Comunidad Agroecológico Intercultural De San Antonio,,,X,,,,,,9.00,14.00,,"Comunidad agroecológico Intercultural de San Antonio, incrementara su producción de banano de 600 tn/año a 900 tn/año a precio de 600 bs/tn,...",0.00,,,VDAyDI,
79829,ALTO BENI,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE VOLUMEN DE PRODUCCION DE CACAO EN LA COMUNIDAD AGROECOLOGICO INTERCULTURAL DE SAN ANTONIO,815010.00,481630.00,0.00,1296640.00,PAR III,Banco Mundial,EMPODERAR,44,022002,Alto Beni,La Paz,Caranavi,2024-12-19,2026-12-19,730,Comunidad Agroecológica Intercultural De San Antonio,,,X,,,,,,0.00,5.00,,"Comunidad Agroecológica Intercultural de San Antonio, incrementara la producción de 90 tn/año a 135 tn/año, a precio 20.000 bs/tn, la entrega...",0.00,,,VDAyDI,
79433,ALTO BENI,LA PAZ,2026,8,,,CONST.PUENTE VEHICULAR SANTA ELENA - MUNICIPIO DE ALTO BENI,387793.78,166197.33,0.00,553991.11,PAPS III,UNIÓN EUROPEA,FONADIN,126,022002,Alto Beni,La Paz,Caranavi,,,150,SANTA ELENA,X,,,,,,,,0.00,0.00,2026-09-10,"OBJETIVO GENERALConstruir un vehicular, con el fin de mejorar las vías de acceso a las diferentes comunidades para que sean transitables en...",8.00,NO CUENTA,NO CUENTA,VDAyDI,0041-04240-00000
80595,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,"PRODUCCION DE CEBOLLA BAJO RIEGO TECNIFICADO POR ASPERSION CON ENFOQUE AL CAMBIO CLIMATICO EN LA COMUNIDAD CHINCHAYA NORTE, MUNICIPIO ANCORAIMES...",198736.00,59620.80,0.00,258356.80,ACCESOS RURAL,FIDA,APROCAM,28,,,,,2026-10-07,2026-12-14,157,Chinchaya Norte,,,X,,,,,,0.00,0.00,2026-12-14,"Incrementar la producción de cebolla de 68,04 a 81,65 Tn/año, mediante la implementación de sistemas de bombeo y sistemas de riego tecnificado...",4.20,,,VDAyDI,
81769,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,Producción y comercialización de lechuga de la Comunidad Camata Norte,314998.80,78749.85,0.00,393748.65,PAR III,Banco Mundial,EMPODERAR,15,,,,,2024-10-17,2026-10-17,730,Comunidad De Camata De Norte,,,X,,,,,,21.00,26.00,,Incrementará la producción de lechuga de 5 a 27 Tn a un precio de 4200 Bs/Tn A la compradora Sra. Martha Mamani Ticona,1.50,,,VDAyDI,
80930,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,CONSTRUCCIÓN DE ESTABLOS PARA GANADO VACUNO EN LA COMUNIDAD CAMATA CENTRO,371948.88,273120.00,0.00,645068.88,PAR III,Banco Mundial,EMPODERAR,24,,,,,2025-10-27,2026-12-15,414,CAMATA CENTRO,,,X,,,,,,53.00,58.00,,(en blanco),0.00,,,VDAyDI,
80333,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,IMPLEMENTACIÓN DE CUYEROS FAMILIARES EN LA COMUNIDAD MOROCOLLO CENTRO,480297.88,315097.95,0.00,795395.83,PAR III,Banco Mundial,EMPODERAR,31,,,,,2025-10-27,2026-12-15,414,MOROCOLLO,,,X,,,,,,55.00,60.00,,(en blanco),0.00,,,VDAyDI,
79967,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,"COMPLEMENTACION DEL SISTEMA DE RIEGO COMUNAL CON ENFOQUE AL CAMBIO CLIMATICO PARA LA PRODUCCION DE PAPA EN LA COMUNIDAD DE LOJROCACHI NORTE,...",205800.00,61740.00,0.00,267540.00,ACCESOS RURAL,FIDA,APROCAM,40,,,,,2026-10-07,2026-12-14,157,Lojrocachi Norte,,,X,,,,,,0.00,0.00,2026-12-14,"Incrementar la producción de PAPA de 72,96 a 87,55 Tn/año, con la provisión continuo de agua mediante la implementación de infraestructura del...",12.00,,,VDAyDI,
79975,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DEL VOLUMEN DE PRODUCCIÓN DE PAPA EN LA COMUNIDAD LOJROCACHI NORTE,766625.00,214500.00,0.00,981125.00,PAR III,Banco Mundial,EMPODERAR,39,,,,,2025-02-14,2027-02-14,730,Lojrocachi Norte,,,X,,,,,,72.00,77.00,,Comunidad Lojrocachi Norte comercializará la producción de papa a 864 Tn/año a un precio de Bs/Tn,5.01,,,VDAyDI,
80034,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,CONSTRUCCIÓN DE CARPAS SOLARES FAMILIARES EN LA COMUNIDAD LLOJLLATA TUMUYO NORTE,588897.02,254899.82,0.00,843796.84,PAR III,Banco Mundial,EMPODERAR,38,,,,,2025-10-27,2026-12-15,414,LLOJLLATA TOMUYO NORTE,,,X,,,,,,65.00,70.00,,(en blanco),0.57,,,VDAyDI,
79998,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACIÓN DE RESERVORIO DE AGUA Y AMPLIACION DE RED DE RIEGO PARCELARIO EN LA COMUNIDAD “TINTAYA MACAMACA”,507693.50,86024.26,0.00,593717.76,PAR III,Banco Mundial,EMPODERAR,39,,,,,2025-04-11,2026-12-31,422,TINTAYA MACAMACA,,,X,,,,,,81.00,86.00,,(en blanco),4.86,,,VDAyDI,
81145,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACION DEL SISTEMA DE BOMBEO A PANEL SOLAR Y MEJORAMIENTO DE FUENTES DE AGUA CON ENFOQUE AL CAMBIO CLIMATICO PARA LA PRODUCCION DE PAPA EN LA...,205800.00,61740.00,0.00,267540.00,ACCESOS RURAL,FIDA,APROCAM,22,,,,,2026-10-07,2026-12-14,157,Lacaya Centro Cruz Pata,,,X,,,,,,0.00,0.00,2026-12-14,"Incrementar la producción de PAPA de 64,27 a 77,12 Tn/año, con la provisión continuo de agua, mediante la implementación de sistemas de bombeo...",11.00,,,VDAyDI,
80100,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,CONSTRUCCIÓN DE ESTABLOS PARA GANADO VACUNO EN LA COMUNIDAD BAJA CHEJEPAMPA,555328.80,409680.00,0.00,965008.80,PAR III,Banco Mundial,EMPODERAR,36,,,,,2025-10-27,2026-12-15,414,CHEJE PAMPA BAJO,,,X,,,,,,53.00,58.00,,(en blanco),0.00,,,VDAyDI,
79379,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Infraestructura,CONSTRUCCION PUENTE VEHICULAR LACAYA,1063758.35,260667.99,0.00,1324426.34,PAR III,Banco Mundial,EMPODERAR,176,,,,,,,1,COMUNIDAD LACAYA - ZONA CENTRO,,,,,,,X,,0.00,0.00,,Infraestructura del puente tipo Estribos de H°A°Fundaciones de HºAº.­Altura Estribo izquierdo H = 6.05m­Altura Estribo derecho H =...,0.00,Para contratacion,Para contratacion,VDAyDI,
81924,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE PRODUCCIÓN DE LECHUGA EN LA COMUNIDAD CAMATA SUD,251400.00,92316.00,0.00,343716.00,PAR III,Banco Mundial,EMPODERAR,12,,,,,2025-02-14,2027-02-14,730,Comunidad Camata Sud,,,X,,,,,,22.00,27.00,,Incrementará la producción y número de cosechas; donde se entregará 1a 4 cosechas de lechuga al año al comprador de 138 Tn/año a un precio...,1.26,,,VDAyDI,
80506,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,"PRODUCCION DE CEBOLLA BAJO RIEGO TECNIFICADO POR ASPERSION CON ENFOQUE AL CAMBIO CLIMATICO EN LA COMUNIDAD CHINCHAYA, MUNICIPIO ANCORAIMES...",205800.00,61740.00,0.00,267540.00,ACCESOS RURAL,FIDA,APROCAM,29,,,,,2026-10-07,2026-12-14,157,Comunidad Chinchaya,,,X,,,,,,0.00,0.00,2026-12-14,"Incrementar la producción de cebolla de 74,39 a 89,36 Tn/año, mediante la implementación de sistemas de bombeo y sistemas de riego tecnificado...",4.35,,,VDAyDI,
80505,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,"PRODUCCION DE CEBOLLA BAJO RIEGO TECNIFICADO POR ASPERSION CON ENFOQUE AL CAMBIO CLIMATICO EN LA COMUNIDAD CHINCHAYA MACAMACA, MUNICIPIO ANCORAIMES...",205800.00,61740.00,0.00,267540.00,ACCESOS RURAL,FIDA,APROCAM,29,,,,,2026-10-07,2026-12-14,157,Chinchaya Macamaca,,,X,,,,,,0.00,0.00,2026-12-14,"Incrementar la producción de cebolla de 77,26 a 92,71 Tn/año, mediante la implementación de sistemas de bombeo y sistemas de riego tecnificado...",4.64,,,VDAyDI,
79593,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,Producción y comercialización de papa de la comunidad Lojrocahi Sud,1356000.00,533990.00,0.00,1889990.00,PAR III,Banco Mundial,EMPODERAR,67,,,,,2024-12-19,2026-12-19,730,Comunidad Lojrocachi Sud,,,X,,,,,,33.00,38.00,,Producción y comercialización de papa de 990 Tn/año a un precio de 4800 Bs/Tn con un ingreso anual 4752000 Bs/año,43.00,,,VDAyDI,
79996,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,IMPLEMENTACIÓN DE GALLINEROS FAMILIARES EN LA COMUNIDAD ISPAYA TOCOLI,604287.06,370903.26,0.00,975190.32,PAR III,Banco Mundial,EMPODERAR,39,,,,,2025-08-15,2026-12-15,487,ISPAYA TOCOLI,,,X,,,,,,57.00,62.00,,(en blanco),0.00,,,VDAyDI,
79871,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,CONSTRUCCIÓN DE ESTABLOS PARA GANADO VACUNO EN LA COMUNIDAD CHACASIA LOJROCACHI,666144.39,489340.00,0.00,1155484.39,PAR III,Banco Mundial,EMPODERAR,43,,,,,2025-10-27,2026-12-15,414,CHACASIA,,,X,,,,,,53.00,58.00,,(en blanco),0.00,,,VDAyDI,
79870,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACIÓN DE CARPAS SOLARES FAMILIARES EN LA COMUNIDAD LLOJLLATA - CENTRO - BELEN,666431.20,288439.27,0.00,954870.47,PAR III,Banco Mundial,EMPODERAR,43,,,,,2025-10-27,2026-12-15,414,CENTRO BELEN,,,X,,,,,,65.00,70.00,,(en blanco),0.66,,,VDAyDI,
81227,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,"CONSTRUCCIÓN DE ESTABLOS PARA GANADO VACUNO EN LA COMUNIDAD ""CAJIATA MARCAPAMPA""",325467.66,238980.00,0.00,564447.66,PAR III,Banco Mundial,EMPODERAR,21,,,,,2025-10-27,2026-12-15,414,MARCA PAMPA,,,X,,,,,,53.00,58.00,,(en blanco),0.00,,,VDAyDI,
79697,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,Pecuario,MEJORAMIENTO DE CRIANZA DE GANADO OVINO EN LA PRODUCCIÓN DE ENGORDE DE LA ASOCIACIÓN DE PRODUCTORES DE GANADO OVINO DEL DEPARTAMENTO DE La Paz...,1053500.00,733365.00,0.00,1786865.00,PAR III,Banco Mundial,EMPODERAR,52,,,,,2024-11-11,2026-10-11,729,Comunidad Municipio De Ancoraimes,,,X,,,,,,31.00,36.00,,"PRODUCIRÁ 260 CABEZAS DE GANADO OVINO DE RAZA CRIOLLA Y HAMPSHIRE CON EL PROYECTO PAR III,",0.00,,,VDAyDI,
79685,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,Producción y comercialización de papa de la Comunidad Lacaya Centro Cruz Pata,1001596.07,271425.93,0.00,1273022.00,PAR III,Banco Mundial,EMPODERAR,53,,,,,2024-02-07,2026-01-07,729,Lacaya Centro Cruz Pata,,,X,,,,,,71.00,76.00,,Incrementará la producción de papa de 480 Tn/año a un precio de 3200 Bs/Tn en la comunidad Lacaya Centro Cruz Pata,30.70,,,VDAyDI,
81559,ANCORAIMES,LA PAZ,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE VOLUMEN DE PRODUCCION DE LECHUGA EN LA COMUNIDAD AGRARIA ORIGINARIA HUANQUISCO CANTA,356840.00,102765.00,0.00,459605.00,PAR III,Banco Mundial,EMPODERAR,17,,,,,2024-12-18,2026-12-18,730,Huanquisco Canta,,,X,,,,,,20.00,25.00,,"INCREMENTAR LA PRODUCCION DE LECHUGA DE 93,7 TN7AÑO A 375 TN/AÑO A TRAVES DE ACUERDO DE NEGOCIO CON QUISPE A UN PRECIO DE 6000 BS/TN",1.62,,,VDAyDI,
80804,ANDAMARCA (STGO.DE ANDAMARCA),ORURO,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE CERCOS MOVILES DE PROTECCION PARA LA PRODUCCION DE PAPA EN LA COMUNIDAD ORIGINARIA IRUPATA ""A"" DEL DISTRITO EDUARDO AVAROA,...",387500.00,177627.50,0.00,565127.50,PAR III,Banco Mundial,EMPODERAR,25,,,,,2025-12-08,2027-12-02,549,IRUPATA,,,X,,,,,,64.00,69.00,,"El subproyecto, priorizado por la comunidad, tiene como objetivo implementar cercos de protección para la producción de papa, usando postes y...",0.00,,,VDAyDI,
79985,ANDAMARCA (STGO.DE ANDAMARCA),ORURO,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE CERCOS MOVILES DE PROTECCION PARA LA PRODUCCION DE PAPA EN LA COMUNIDAD ORIGINARIA DE SERCARANI, MUNICIPIO DE SANTIAGO DE ANDAMARCA",604500.00,277098.90,0.00,881598.90,PAR III,Banco Mundial,EMPODERAR,39,,,,,2025-12-08,2027-12-02,549,SERCARANI,,,X,,,,,,64.00,69.00,,"El subproyecto, priorizado por la comunidad, tiene como objetivo implementar cercos de protección para la producción de papa, usando postes y...",0.00,,,VDAyDI,
80862,ANDAMARCA (STGO.DE ANDAMARCA),ORURO,2026,8,AGROPECUARIO,Pecuario,"INCREMENTO DE LA PRODUCCIÓN Y COMERCIALIZACIÓN DE GANADO CAMELIDO EN PIE,, AYLLU ORIGINARIO ROSAPATA",503959.95,330065.00,0.00,834024.95,PAR III,Banco Mundial,EMPODERAR,24,,,,,2024-01-07,2026-01-07,730,Ayllu Originario Rosapata,,,X,,,,,,53.00,58.00,,"INCREMENTAR EL RENDIMIENTO EN PESO VIVO DE LLAMA EN PIE PARA LA COMERCIALIZACION EN EL AYLLU ORIGINARIO ROSAPATA, MEDIANTE LA IMPLEMENTACION DE...",0.00,,,VDAyDI,
80263,ANDAMARCA (STGO.DE ANDAMARCA),ORURO,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE CERCOS MOVILES DE PROTECCION PARA LA PRODUCCION DE PAPA EN LA COMUNIDAD ATALAMPAYA, MUNICIPIO DE SANTIAGO DE ANDAMARCA",496000.00,227363.20,0.00,723363.20,PAR III,Banco Mundial,EMPODERAR,32,,,,,2025-12-08,2027-12-02,549,ATALAMPAYA,,,X,,,,,,64.00,69.00,,"El subproyecto, priorizado por la comunidad, tiene como objetivo implementar cercos de protección para la producción de papa, usando postes y...",0.00,,,VDAyDI,
